Algorithm;ndcg_5;hit_5;P_5;R_5;RR_5;ndcg_10;hit_10;P_10;R_10;RR_10;ndcg_50;hit_50;P_50;R_50;RR_50;ndcg_100;hit_100;P_100;R_100;RR_100
KGCL-DP-CC-R-5C;0.0179466559004673;0.006825054;0.0013822894168466;0.0259356484392368;0.0030741540676745;0.0268838566466489;0.013477322;0.0013736501079913;0.0508719043479484;0.0039360279749048;0.0639709749058036;0.05399568;0.0012440604751619;0.2174070965013785;0.0056110566032276;0.0873491871315793;0.08051836;0.0010194384449244;0.3560283905584536;0.0059893328099844
ReviewOnlyAR-DP-DC-2C;0.0176970665125377;0.0061312607;0.0012780656303972;0.0221180830464849;0.003023891767415;0.0244104517980376;0.011226252;0.0012089810017271;0.0409640152418013;0.0036895509499136;0.0524351196776968;0.04058722;0.0009637305699481;0.16501530923599;0.0049955838425378;0.0681767668839111;0.056649394;0.0007521588946459;0.2583996233492435;0.005217285606715
ReviewOnlyMovieRatings-DP-DC-2C;0.0176970665125377;0.0061312607;0.0012780656303972;0.0221180830464849;0.003023891767415;0.0244104517980376;0.011226252;0.0012089810017271;0.0409640152418013;0.0036895509499136;0.0524351196776968;0.04058722;0.0009637305699481;0.16501530923599;0.0049955838425378;0.0681767668839111;0.056649394;0.0007521588946459;0.2583996233492435;0.005217285606715
SpectralMixMRS0-DP-DC-4C;0.0176777289538554;0.006822107;0.0013816925734024;0.0234978098455719;0.0031563039723661;0.0276208744718461;0.014248705;0.0014853195164076;0.0520538290986788;0.0041025509224991;0.0602212660530496;0.048531953;0.0011278065630397;0.1975553209946583;0.0055666780311398;0.0857045209438935;0.0775475;0.0009999999999999;0.3483218193913528;0.0059772106603667
SpectralMixMRS1-DP-DC-2C;0.0175204336099528;0.0067357514;0.0013644214162348;0.0233857650276447;0.0031131260794473;0.0277027522724563;0.0143350605;0.0014939550949913;0.0526140531883146;0.0040809619760396;0.0603054229278653;0.04861831;0.0011295336787564;0.1981155450842942;0.0055451193781715;0.0857838634118183;0.07763385;0.0010008635578583;0.3488820434809886;0.0059551313934906
SpectralMixMRS0-DP-DC-3C;0.0175204336099528;0.0067357514;0.0013644214162348;0.0233857650276447;0.0031131260794473;0.0277027522724563;0.0143350605;0.0014939550949913;0.0526140531883146;0.0040809619760396;0.0603008813724444;0.04861831;0.0011295336787564;0.1981155450842942;0.0055443341313075;0.0857789762792275;0.07763385;0.0010008635578583;0.3488820434809886;0.0059543166641541
SpectralMixMRS1-DP-DC-5C;0.0175204336099528;0.0067357514;0.0013644214162348;0.0233857650276447;0.0031131260794473;0.0275160109092443;0.014248705;0.0014853195164076;0.0520538290986788;0.0040701675028099;0.0601181645387547;0.048531953;0.0011278065630397;0.1975553209946583;0.0055343620941334;0.0855962155100277;0.0775475;0.0009999999999999;0.3483218193913528;0.0059443317003042
SpectralMixMRS0-DP-DC-5C;0.0175204336099528;0.0067357514;0.0013644214162348;0.0233857650276447;0.0031131260794473;0.0275160109092443;0.014248705;0.0014853195164076;0.0520538290986788;0.0040701675028099;0.0601181645387547;0.048531953;0.0011278065630397;0.1975553209946583;0.0055343620941334;0.0855962155100277;0.0775475;0.0009999999999999;0.3483218193913528;0.0059443317003042
SpectralMixMRS1-DP-DC-3C;0.0175204336099528;0.0067357514;0.0013644214162348;0.0233857650276447;0.0031131260794473;0.0277027522724563;0.0143350605;0.0014939550949913;0.0526140531883146;0.0040809619760396;0.0603008813724444;0.04861831;0.0011295336787564;0.1981155450842942;0.0055443341313075;0.0857789762792275;0.07763385;0.0010008635578583;0.3488820434809886;0.0059543166641541
SpectralMixMRS1-DP-DC-4C;0.0175204336099528;0.0067357514;0.0013644214162348;0.0233857650276447;0.0031131260794473;0.0274635791279435;0.014162349;0.0014766839378238;0.0519417842807516;0.0040593730295802;0.0600335456364701;0.048445597;0.0011243523316062;0.1973312313588039;0.005523500138221;0.0855168005273141;0.07746114;0.0009982728842832;0.3480977297554984;0.0059340327674479
SpectralMixMRS0-DP-DC-2C;0.0175204336099528;0.0067357514;0.0013644214162348;0.0233857650276447;0.0031131260794473;0.0277027522724563;0.0143350605;0.0014939550949913;0.0526140531883146;0.0040809619760396;0.0603054229278653;0.04861831;0.0011295336787564;0.1981155450842942;0.0055451193781715;0.0857836706942153;0.07763385;0.0010008635578583;0.3488820434809886;0.0059551221198881
KGCL-DP-R-CC-2C;0.0174194228819928;0.0064794817;0.0013131749460043;0.0234119413710639;0.0031216702663786;0.0235651128766379;0.011663067;0.0011922246220302;0.0406608865000163;0.0037866227844629;0.056288180858056;0.049330454;0.0011023758099352;0.1904079962266985;0.0052678148066584;0.0806096927294802;0.077149026;0.0009762419006479;0.3347441257503872;0.0056540009387102
SpectralMixMRS1-DP-R-CC-4C;0.0173167060622753;0.0067357514;0.0013644214162348;0.0242657791795522;0.0029188255613126;0.0260384218534124;0.013385147;0.0013989637305699;0.0489306859597346;0.0037747073498368;0.0600357345730438;0.049740933;0.0011519861830742;0.2010091454251981;0.0053341909043405;0.0854219219172223;0.078929186;0.0010034542314335;0.3519028456824339;0.0057494266981034
SpectralMixMRS0-DP-R-CC-4C;0.0173167060622753;0.0067357514;0.0013644214162348;0.0242657791795522;0.0029188255613126;0.0260384218534124;0.013385147;0.0013989637305699;0.0489306859597346;0.0037747073498368;0.0600360530869489;0.049740933;0.0011519861830742;0.2010091454251981;0.0053342726806528;0.0853905223398319;0.07884283;0.0010025906735751;0.3517181734756011;0.0057486671918341
ReviewOnlyMovieRatings-DP-DC-4C;0.0171851932070305;0.006390328;0.0013298791018998;0.0218345961175315;0.0030325273459988;0.0239745489861229;0.011139897;0.0011917098445595;0.0408933043071541;0.0036554541217753;0.0519076551540741;0.04058722;0.0009637305699481;0.1649219385543841;0.0049347099297602;0.0676179845479714;0.056476682;0.0007530224525043;0.2580148726595436;0.0051542234393181
ReviewOnlyAR-DP-DC-4C;0.0171851932070305;0.006390328;0.0013298791018998;0.0218345961175315;0.0030325273459988;0.0239745489861229;0.011139897;0.0011917098445595;0.0408933043071541;0.0036554541217753;0.0519076551540741;0.04058722;0.0009637305699481;0.1649219385543841;0.0049347099297602;0.0676179845479714;0.056476682;0.0007530224525043;0.2580148726595436;0.0051542234393181
SpectralMixMRS1-DP;0.017087712715366;0.0066493955;0.0013471502590673;0.0228175832094629;0.0030685089234312;0.0268398611423379;0.013989638;0.0014594127806563;0.0508070302246095;0.0040042012775173;0.0597839083673505;0.048704665;0.0011295336787564;0.1982077489262943;0.0054780289542274;0.084836336436681;0.07711572;0.0009939550949913;0.3466306562204172;0.0058776279424241
SpectralMixMRS0-DP;0.017087712715366;0.0066493955;0.0013471502590673;0.0228175832094629;0.0030685089234312;0.0268398611423379;0.013989638;0.0014594127806563;0.0508070302246095;0.0040042012775173;0.0597823416035085;0.048704665;0.0011295336787564;0.1982077489262943;0.0054769283412707;0.0849189023776901;0.077202074;0.0009948186528497;0.3471877592844841;0.0058773997881489
SpectralMixMRS0-DP-R-CC-3C;0.0169027787560235;0.0065630395;0.0013298791018998;0.0237095339541893;0.0028497409326424;0.0255099627829486;0.013126079;0.0013816925734024;0.0481561854984645;0.0036926693532911;0.0599882334481363;0.050172713;0.0011588946459412;0.2021684392650154;0.0052863582251429;0.0849950020153591;0.07884283;0.0009999999999999;0.350922468673887;0.0056918140258557
SpectralMixMRS1-DP-R-CC-3C;0.0169027787560235;0.0065630395;0.0013298791018998;0.0237095339541893;0.0028497409326424;0.0255099627829486;0.013126079;0.0013816925734024;0.0481561854984645;0.0036926693532911;0.0599878180875904;0.050172713;0.0011588946459412;0.2021684392650154;0.0052862439979129;0.0849944798467779;0.07884283;0.0009999999999999;0.350922468673887;0.0056916890176287
AdaGCL-DP-R;0.0168538554466241;0.0064319866;0.0013037809647979;0.0229392419940049;0.0030102853831667;0.0223417600467474;0.010777922;0.0010951760104302;0.0383255783558854;0.0035751191683395;0.0461007342422482;0.03763581;0.0008344198174706;0.1463009476551509;0.0046366686809411;0.0638401998433228;0.061190784;0.0007179487179487;0.2520670700900717;0.0049614303223425
ReviewOnlyAR-DP-DC-3C;0.0167714620344293;0.005958549;0.0012435233160621;0.0209613890944304;0.0030469199769717;0.0233231279320938;0.011139896;0.0011917098445595;0.0392327288899983;0.003733619815226;0.0518546724536421;0.040673576;0.0009637305699481;0.1651724523576391;0.0050455356630674;0.0674650909857809;0.056476682;0.0007521588946459;0.2575614032642312;0.0052640984407906
ReviewOnlyMovieRatings-DP-DC-3C;0.0167714620344293;0.005958549;0.0012435233160621;0.0209613890944304;0.0030469199769717;0.0233231279320938;0.011139896;0.0011917098445595;0.0392327288899983;0.003733619815226;0.0518546724536421;0.040673576;0.0009637305699481;0.1651724523576391;0.0050455356630674;0.0674650909857809;0.056476682;0.0007521588946459;0.2575614032642312;0.0052640984407906
BPRMF-E;0.0165506562582896;0.0063930885;0.0012958963282937;0.022682934869387;0.0027357811375089;0.0226985415646926;0.011144709;0.0011490280777537;0.0399966023651147;0.0033518804209948;0.0515618744266081;0.04388769;0.0009762419006479;0.1717966862593606;0.0046418030183242;0.07440790651592;0.07274298;0.0008820734341252;0.3076592091279281;0.005044527654035
LightGCN-DP-R-CC-4C;0.0165275379453591;0.007084233;0.0014341252699784;0.0234959423910294;0.0028912886969042;0.0234222031160992;0.012354212;0.0012872570194384;0.043083301558793;0.0035720113819465;0.0574741010755952;0.049071275;0.001098920086393;0.1958533284833916;0.0051074595468216;0.0801601600206666;0.076112315;0.0009408207343412;0.3302495338188091;0.0054876972386029
BPRMF-E-CC-2C;0.0164519261180516;0.005788337;0.0011922246220302;0.0210364317302391;0.0031720662347012;0.0237652156941199;0.011576674;0.0011922246220302;0.0422112280797461;0.003903870547499;0.0524407031534108;0.044060476;0.0009866090712742;0.1718618052996128;0.0052400467099661;0.0765607316639313;0.074211664;0.0009010799136069;0.3157901451309771;0.005652906971929
AdaGCL-DP-DC-3C;0.0164037790886925;0.0056497175;0.0011299435028248;0.021935984299992;0.0025771403737505;0.0221013987621863;0.009734898;0.0009908735332464;0.0382555475721137;0.0030967212323144;0.0450558698841532;0.036940463;0.0007961755758365;0.141583842070073;0.0041832656325902;0.0644512651716339;0.061451543;0.0007370708387657;0.2562524186716917;0.0045271522735173
LightGCN-DP-CC-5C;0.0163459243229089;0.0064794817;0.0013131749460043;0.0231374828452572;0.0028077753779697;0.0242189597595178;0.012526998;0.0012786177105831;0.0457634360028581;0.0035718742500599;0.0584717180510252;0.05010799;0.0011490280777537;0.1991522233551288;0.0051471031891433;0.0850834684723792;0.08129589;0.0010272138228941;0.3580802044919088;0.0055865921467537
KGCL-E;0.0163346678824744;0.006047516;0.0012267818574514;0.0224988460334847;0.002462203023758;0.0227000871347184;0.010971922;0.0011231101511879;0.0402158378038687;0.00313147519627;0.0536968825660811;0.045788337;0.0010142548596112;0.1806852613492624;0.004565233093297;0.07499868787204;0.07144708;0.000860475161987;0.3077392293525381;0.0049336062598997
LightGCN-DP-CC-2C;0.0163165338228926;0.0063930885;0.0012786177105831;0.022459363743785;0.0027141828653707;0.0233624190884209;0.012267819;0.0012526997840172;0.0425179771811351;0.0034542150913641;0.0598146960579552;0.052699786;0.0011801295896328;0.2086422446560645;0.0050630053957127;0.0858638568314438;0.0812095;0.0010315334773218;0.3626654174576708;0.0054727528149758
ReviewOnlyMovieRatings-DP-DC-5C;0.0162553922861108;0.005785838;0.0011917098445595;0.0203223139777734;0.0029663212435233;0.0233706716086785;0.011226253;0.0012003454231433;0.0404804779478801;0.0036619308057131;0.0513868940581166;0.040673576;0.0009671848013816;0.1653468677328543;0.004931606882388;0.0670473371815439;0.056649394;0.0007521588946459;0.2582037300721971;0.0051524293579185
ReviewOnlyAR-DP-DC-5C;0.0162553922861108;0.005785838;0.0011917098445595;0.0203223139777734;0.0029663212435233;0.0233706716086785;0.011226253;0.0012003454231433;0.0404804779478801;0.0036619308057131;0.0513868940581166;0.040673576;0.0009671848013816;0.1653468677328543;0.004931606882388;0.0670473371815439;0.056649394;0.0007521588946459;0.2582037300721971;0.0051524293579185
LightGCN-E-CC-5C;0.0162548865147711;0.0061339093;0.0012267818574514;0.0207148540353536;0.0031519078473722;0.0243460436190392;0.011922247;0.0012267818574514;0.0441486121067202;0.0038985909698652;0.0594741217808276;0.049848814;0.0011144708423326;0.2043892161286133;0.0054592997243763;0.0845439039693393;0.08;0.0009892008639308;0.3530478249620342;0.0058858701435385
AdaGCL-DP-DC-4C;0.0160144339273106;0.005388961;0.0011299435028248;0.0217322582260724;0.0024090974938432;0.021214411913641;0.0094741415;0.0009821816601477;0.0366863349421311;0.0029349903078716;0.0456182189661506;0.037461974;0.0008274663189917;0.1464138208311532;0.0040849115911742;0.0649195669149887;0.06188614;0.0007344632768361;0.2608975525595622;0.0044297420192176
AdaGCL-DP-DC-5C;0.0160039458072902;0.0064319866;0.0013211647109952;0.0225825414636817;0.00290308561495;0.0218874758744373;0.010777922;0.0011386353759235;0.0388102577447894;0.0034816125494091;0.0456295462825675;0.037809648;0.0008222511951325;0.1458264671196047;0.004602931356153;0.0626857699947474;0.060756195;0.00070925684485;0.2466208579693666;0.0049266734744101
AdaGCL-DP-CC-2C;0.0159799274090994;0.0062581487;0.0012516297262059;0.0206468504508895;0.003178328263074;0.020964271714521;0.010517167;0.0010691003911342;0.0346321903519502;0.0037262266923283;0.0455503912174368;0.03824424;0.0008518035636679;0.1454458212225081;0.0048887217089551;0.0638909177902367;0.061973058;0.0007509778357235;0.2536814995063378;0.0052279659203018
LightGCN-DP-CC-R-2C;0.0159615047051381;0.0062203025;0.0012440604751619;0.0221272864030447;0.0025529157667386;0.0227382680406781;0.011922247;0.0012095032397408;0.0413364966229971;0.0032820117247763;0.0590697444987475;0.052354213;0.0011714902807775;0.2063343894469642;0.0049043632348908;0.0854130542175784;0.08129589;0.0010315334773218;0.3624242483283991;0.0053196147403735
LightGCN-DP-CC-3C;0.0159488311930179;0.0058747297;0.0012786177105831;0.0219203430934579;0.0028725701943844;0.0248447002481396;0.012526998;0.0013218142548596;0.0473484446967234;0.0037363982309986;0.0585140786772081;0.049071275;0.0011196544276457;0.1979426455781512;0.0053011943398741;0.0851465956078475;0.07982721;0.0010194384449244;0.3554820117005688;0.0057349110304245
LightGCN-DP-CC-R-5C;0.0158378964484548;0.0061339093;0.0012440604751619;0.0223002035523096;0.0027113030957523;0.0235045748271699;0.011922246;0.0012181425485961;0.0443653492004718;0.003445164386849;0.0574693734901317;0.049589634;0.0011334773218142;0.1965728620963945;0.0050110610088714;0.0841206934020372;0.08095032;0.0010211663066954;0.3556484936075823;0.0054526301696133
LightGCN-DP-CC-R-3C;0.015664740283927;0.005788337;0.0012613390928725;0.021352161275276;0.0028509719222462;0.0245820725745959;0.012440605;0.0013131749460043;0.0468414051269292;0.0037141828653707;0.0577892795786004;0.04863931;0.0011110151187904;0.1953698122092624;0.0052563392304243;0.0845124540647865;0.079568036;0.0010151187904967;0.3534678005009664;0.0056939182695022
AdaGCL-DP;0.0156412267092536;0.0059973923;0.0012168622338113;0.0219500195597674;0.0025612052730696;0.0208941679812646;0.010169491;0.0010343328987396;0.0367200113601815;0.0031016535253823;0.0446047304219365;0.036940463;0.0008152976966536;0.144649968420916;0.0041591986340917;0.0621814667868002;0.0603216;0.0007066492829204;0.2493237439317166;0.0044830999905248
BPRMF-DP-CC-R-3C;0.0155428707323684;0.0057019438;0.001157667386609;0.0211864630512403;0.0025529157667386;0.0214923908718174;0.0101943845;0.0010626349892008;0.037920241181892;0.0031413144091329;0.0470562883815019;0.03974082;0.0008950323974082;0.1522423207153361;0.0043609912776324;0.069942591215717;0.06894168;0.0008466522678185;0.2880323658402027;0.0047736761753819
AdaGCL-DP-CC-R-2C;0.0153275345227353;0.0060843113;0.0012168622338113;0.0199849987711721;0.0029929016369694;0.0202569943178355;0.010343329;0.0010517166449369;0.0339543758337208;0.0035349020094782;0.0449938594918932;0.038418077;0.0008535419382877;0.1457271001045688;0.0047061380850926;0.0634507309249023;0.06232073;0.0007527162103433;0.2546262801579815;0.005048225485593
BPRMF-DP-CC-4C;0.0153108359121833;0.0057019438;0.0011403887688984;0.0198659765071651;0.0030208783297336;0.0210701813196704;0.009935206;0.0010194384449244;0.0363148190819527;0.0035750968493949;0.0465332675190253;0.039568037;0.0008691144708423;0.1523960961608669;0.0047133287914762;0.0670319825162402;0.06704104;0.0007982721382289;0.2734244132551401;0.0051009750043907
LightGCN-DP-R-CC-2C;0.0151690070487956;0.005529158;0.0011058315334773;0.020835834380323;0.0026882649388048;0.0216209659337166;0.010799136;0.0011058315334773;0.0387947936075975;0.0033769412732695;0.0529188941661807;0.045701943;0.0010228941684665;0.1788265717512351;0.0048356836004514;0.0774345098680682;0.075766735;0.0009269978401727;0.3240641890825416;0.0052627844389455
AdaGCL-E-DC-3C;0.0151604788298448;0.004954368;0.0009908735332464;0.0195290992111933;0.0025018108068955;0.0219028225325787;0.009734898;0.0010169491525423;0.038594344398284;0.0031376627139339;0.0483922979307786;0.03972186;0.0008778791829639;0.1570540586273986;0.0044100125245001;0.0716132428322455;0.0700565;0.0008361581920903;0.2941842812886192;0.0048372712295657
SpectralClustering-DP-CC-R-4C;0.0151250278813387;0.0050922646;0.0010360045179052;0.0193200089828155;0.0026572691599943;0.0200483711978483;0.009218846;0.0009570147695773;0.0335106940030451;0.003168032873109;0.0391176560501762;0.031783085;0.0007023923081419;0.1192229283384893;0.0041062258961276;0.0605270299678825;0.06066739;0.0007137827038515;0.2474035689098392;0.0044977279068075
